,file1,file2,score,type,ind,D_open,D_ext
6009,./sequences/prot-0175.fa,./sequences/prot-0178.fa,19,pos,9,-13,-1
6010,./sequences/prot-0187.fa,./sequences/prot-0190.fa,15,pos,10,-13,-1
6011,./sequences/prot-0240.fa,./sequences/prot-0242.fa,16,pos,11,-13,-1
6012,./sequences/prot-0271.fa,./sequences/prot-0275.fa,18,pos,12,-13,-1
6013,./sequences/prot-0298.fa,./sequences/prot-0300.fa,27,pos,13,-13,-1
6014,./sequences/prot-0326.fa,./sequences/prot-0327.fa,83,pos,14,-13,-1
6015,./sequences/prot-0354.fa,./sequences/prot-0355.fa,16,pos,15,-13,-1
6016,./sequences/prot-0357.fa,./sequences/prot-0360.fa,15,pos,16,-13,-1
6017,./sequences/prot-0361.fa,./sequences/prot-0364.fa,20,pos,17,-13,-1
6018,./sequences/prot-0369.fa,./sequences/prot-0370.fa,20,pos,18,-13,-1
6019,./sequences/prot-0380.fa,./sequences/prot-0384.fa,20,pos,19,-13,-1
6020,./sequences/prot-0384.fa,./sequences/prot-0392.fa,17,pos,20,-13,-1
6021,./sequences/prot-0410.fa,./sequences/prot-0412.fa,17,pos,21,-13,-1
6022,./sequences/prot-0459.fa,./sequences/prot-0461.fa,21,pos,22,-13,-1
6023,./sequences/prot-0465.fa,./sequences/prot-0466.fa,21,pos,23,-13,-1
6024,./sequences/prot-0484.fa,./sequences/prot-0485.fa,74,pos,24,-13,-1
6025,./sequences/prot-0507.fa,./sequences/prot-0509.fa,14,pos,25,-13,-1
6026,./sequences/prot-0533.fa,./sequences/prot-0534.fa,17,pos,26,-13,-1
6027,./sequences/prot-0570.fa,./sequences/prot-0572.fa,18,pos,27,-13,-1
6028,./sequences/prot-0580.fa,./sequences/prot-0615.fa,16,pos,28,-13,-1
6029,./sequences/prot-0582.fa,./sequences/prot-0586.fa,14,pos,29,-13,-1
6030,./sequences/prot-0583.fa,./sequences/prot-0598.fa,22,pos,30,-13,-1
6031,./sequences/prot-0584.fa,./sequences/prot-0611.fa,26,pos,31,-13,-1
6032,./sequences/prot-0586.fa,./sequences/prot-0590.fa,27,pos,32,-13,-1
6033,./sequences/prot-0587.fa,./sequences/prot-0606.fa,20,pos,33,-13,-1
6034,./sequences/prot-0589.fa,./sequences/prot-0591.fa,22,pos,34,-13,-1
6035,./sequences/prot-0590.fa,./sequences/prot-0610.fa,29,pos,35,-13,-1
6036,./sequences/prot-0592.fa,./sequences/prot-0601.fa,20,pos,36,-13,-1
6037,./sequences/prot-0594.fa,./sequences/prot-0596.fa,14,pos,37,-13,-1
6038,./sequences/prot-0595.fa,./sequences/prot-0620.fa,20,pos,38,-13,-1
6039,./sequences/prot-0597.fa,./sequences/prot-0621.fa,15,pos,39,-13,-1
6040,./sequences/prot-0600.fa,./sequences/prot-0605.fa,14,pos,40,-13,-1
6041,./sequences/prot-0602.fa,./sequences/prot-0616.fa,19,pos,41,-13,-1
6042,./sequences/prot-0605.fa,./sequences/prot-0615.fa,12,pos,42,-13,-1
6043,./sequences/prot-0609.fa,./sequences/prot-0611.fa,42,pos,43,-13,-1
6044,./sequences/prot-0614.fa,./sequences/prot-0616.fa,96,pos,44,-13,-1
6045,./sequences/prot-0659.fa,./sequences/prot-0661.fa,18,pos,45,-13,-1
6046,./sequences/prot-0735.fa,./sequences/prot-0736.fa,25,pos,46,-13,-1
6047,./sequences/prot-0776.fa,./sequences/prot-0779.fa,264,pos,47,-13,-1
6048,./sequences/prot-0829.fa,./sequences/prot-0832.fa,38,pos,48,-13,-1
6049,./sequences/prot-0860.fa,./sequences/prot-0862.fa,30,pos,49,-13,-1
6050,./sequences/prot-0018.fa,./sequences/prot-0198.fa,20,neg,50,-13,-1
6051,./sequences/prot-0035.fa,./sequences/prot-0071.fa,15,neg,51,-13,-1
6052,./sequences/prot-0056.fa,./sequences/prot-0826.fa,14,neg,52,-13,-1
6053,./sequences/prot-0075.fa,./sequences/prot-0561.fa,16,neg,53,-13,-1
6054,./sequences/prot-0093.fa,./sequences/prot-0091.fa,21,neg,54,-13,-1
6055,./sequences/prot-0110.fa,./sequences/prot-0613.fa,22,neg,55,-13,-1
6056,./sequences/prot-0131.fa,./sequences/prot-0547.fa,19,neg,56,-13,-1
6057,./sequences/prot-0148.fa,./sequences/prot-0369.fa,13,neg,57,-13,-1
6058,./sequences/prot-0166.fa,./sequences/prot-0839.fa,14,neg,58,-13,-1
6059,./sequences/prot-0186.fa,./sequences/prot-0014.fa,15,neg,59,-13,-1
6060,./sequences/prot-0206.fa,./sequences/prot-0313.fa,25,neg,60,-13,-1
6061,./sequences/prot-0228.fa,./sequences/prot-0121.fa,11,neg,61,-13,-1
6062,./sequences/prot-0244.fa,./sequences/prot-0817.fa,13,neg,62,-13,-1
6063,./sequences/prot-0262.fa,./sequences/prot-0540.fa,16,neg,63,-13,-1
6064,./sequences/prot-0286.fa,./sequences/prot-0641.fa,16,neg,64,-13,-1
6065,./sequences/prot-0305.fa,./sequences/prot-0785.fa,17,neg,65,-13,-1
6066,./sequences/prot-0326.fa,./sequences/prot-0712.fa,12,neg,66,-13,-1
6067,./sequences/prot-0346.fa,./sequences/prot-0063.fa,26,neg,67,-13,-1
6068,./sequences/prot-0363.fa,./sequences/prot-0345.fa,21,neg,68,-13,-1
6069,./sequences/prot-0380.fa,./sequences/prot-0553.fa,17,neg,69,-13,-1
6070,./sequences/prot-0397.fa,./sequences/prot-0470.fa,20,neg,70,-13,-1
6071,./sequences/prot-0414.fa,./sequences/prot-0903.fa,19,neg,71,-13,-1
6072,./sequences/prot-0431.fa,./sequences/prot-0093.fa,13,neg,72,-13,-1
6073,./sequences/prot-0446.fa,./sequences/prot-0424.fa,32,neg,73,-13,-1
6074,./sequences/prot-0469.fa,./sequences/prot-0609.fa,19,neg,74,-13,-1
6075,./sequences/prot-0486.fa,./sequences/prot-0314.fa,13,neg,75,-13,-1
6076,./sequences/prot-0503.fa,./sequences/prot-0454.fa,14,neg,76,-13,-1
6077,./sequences/prot-0520.fa,./sequences/prot-0088.fa,19,neg,77,-13,-1
6078,./sequences/prot-0536.fa,./sequences/prot-0452.fa,24,neg,78,-13,-1
6079,./sequences/prot-0552.fa,./sequences/prot-0460.fa,24,neg,79,-13,-1
6080,./sequences/prot-0571.fa,./sequences/prot-0711.fa,17,neg,80,-13,-1
6081,./sequences/prot-0595.fa,./sequences/prot-0503.fa,29,neg,81,-13,-1
6082,./sequences/prot-0616.fa,./sequences/prot-0819.fa,26,neg,82,-13,-1
6083,./sequences/prot-0631.fa,./sequences/prot-0386.fa,18,neg,83,-13,-1
6084,./sequences/prot-0648.fa,./sequences/prot-0022.fa,15,neg,84,-13,-1
6085,./sequences/prot-0665.fa,./sequences/prot-0100.fa,20,neg,85,-13,-1
6086,./sequences/prot-0682.fa,./sequences/prot-0873.fa,20,neg,86,-13,-1
6087,./sequences/prot-0699.fa,./sequences/prot-0760.fa,22,neg,87,-13,-1
6088,./sequences/prot-0716.fa,./sequences/prot-0710.fa,15,neg,88,-13,-1
6089,./sequences/prot-0734.fa,./sequences/prot-0108.fa,18,neg,89,-13,-1
6090,./sequences/prot-0750.fa,./sequences/prot-0875.fa,16,neg,90,-13,-1
6091,./sequences/prot-0772.fa,./sequences/prot-0886.fa,17,neg,91,-13,-1
6092,./sequences/prot-0791.fa,./sequences/prot-0245.fa,23,neg,92,-13,-1
6093,./sequences/prot-0805.fa,./sequences/prot-0261.fa,16,neg,93,-13,-1
6094,./sequences/prot-0821.fa,./sequences/prot-0591.fa,20,neg,94,-13,-1
6095,./sequences/prot-0843.fa,./sequences/prot-0026.fa,14,neg,95,-13,-1
6096,./sequences/prot-0860.fa,./sequences/prot-0510.fa,13,neg,96,-13,-1
6097,./sequences/prot-0878.fa,./sequences/prot-0524.fa,13,neg,97,-13,-1
6098,./sequences/prot-0900.fa,./sequences/prot-0264.fa,22,neg,98,-13,-1
6099,./sequences/prot-0915.fa,./sequences/prot-0407.fa,14,neg,99,-13,-1
6100,./sequences/prot-0004.fa,./sequences/prot-0008.fa,17,pos,0,-13,-2
6101,./sequences/prot-0031.fa,./sequences/prot-0034.fa,29,pos,1,-13,-2
6102,./sequences/prot-0047.fa,./sequences/prot-0050.fa,19,pos,2,-13,-2
6103,./sequences/prot-0065.fa,./sequences/prot-0069.fa,44,pos,3,-13,-2
6104,./sequences/prot-0077.fa,./sequences/prot-0082.fa,34,pos,4,-13,-2
6105,./sequences/prot-0098.fa,./sequences/prot-0102.fa,18,pos,5,-13,-2
6106,./sequences/prot-0124.fa,./sequences/prot-0125.fa,19,pos,6,-13,-2
6107,./sequences/prot-0166.fa,./sequences/prot-0177.fa,16,pos,7,-13,-2
6108,./sequences/prot-0170.fa,./sequences/prot-0173.fa,13,pos,8,-13,-2
6109,./sequences/prot-0175.fa,./sequences/prot-0178.fa,19,pos,9,-13,-2
6110,./sequences/prot-0187.fa,./sequences/prot-0190.fa,15,pos,10,-13,-2
6111,./sequences/prot-0240.fa,./sequences/prot-0242.fa,16,pos,11,-13,-2
6112,./sequences/prot-0271.fa,./sequences/prot-0275.fa,18,pos,12,-13,-2
6113,./sequences/prot-0298.fa,./sequences/prot-0300.fa,27,pos,13,-13,-2
6114,./sequences/prot-0326.fa,./sequences/prot-0327.fa,83,pos,14,-13,-2
6115,./sequences/prot-0354.fa,./sequences/prot-0355.fa,16,pos,15,-13,-2
6116,./sequences/prot-0357.fa,./sequences/prot-0360.fa,15,pos,16,-13,-2
6117,./sequences/prot-0361.fa,./sequences/prot-0364.fa,20,pos,17,-13,-2
6118,./sequences/prot-0369.fa,./sequences/prot-0370.fa,20,pos,18,-13,-2
6119,./sequences/prot-0380.fa,./sequences/prot-0384.fa,20,pos,19,-13,-2
6120,./sequences/prot-0384.fa,./sequences/prot-0392.fa,17,pos,20,-13,-2
6121,./sequences/prot-0410.fa,./sequences/prot-0412.fa,17,pos,21,-13,-2
6122,./sequences/prot-0459.fa,./sequences/prot-0461.fa,21,pos,22,-13,-2
6123,./sequences/prot-0465.fa,./sequences/prot-0466.fa,21,pos,23,-13,-2
6124,./sequences/prot-0484.fa,./sequences/prot-0485.fa,74,pos,24,-13,-2
6125,./sequences/prot-0507.fa,./sequences/prot-0509.fa,14,pos,25,-13,-2
6126,./sequences/prot-0533.fa,./sequences/prot-0534.fa,17,pos,26,-13,-2
6127,./sequences/prot-0570.fa,./sequences/prot-0572.fa,18,pos,27,-13,-2
6128,./sequences/prot-0580.fa,./sequences/prot-0615.fa,16,pos,28,-13,-2
6129,./sequences/prot-0582.fa,./sequences/prot-0586.fa,14,pos,29,-13,-2
6130,./sequences/prot-0583.fa,./sequences/prot-0598.fa,22,pos,30,-13,-2
6131,./sequences/prot-0584.fa,./sequences/prot-0611.fa,26,pos,31,-13,-2
6132,./sequences/prot-0586.fa,./sequences/prot-0590.fa,27,pos,32,-13,-2
6133,./sequences/prot-0587.fa,./sequences/prot-0606.fa,20,pos,33,-13,-2
6134,./sequences/prot-0589.fa,./sequences/prot-0591.fa,22,pos,34,-13,-2
6135,./sequences/prot-0590.fa,./sequences/prot-0610.fa,29,pos,35,-13,-2
6136,./sequences/prot-0592.fa,./sequences/prot-0601.fa,20,pos,36,-13,-2
6137,./sequences/prot-0594.fa,./sequences/prot-0596.fa,14,pos,37,-13,-2
6138,./sequences/prot-0595.fa,./sequences/prot-0620.fa,20,pos,38,-13,-2
6139,./sequences/prot-0597.fa,./sequences/prot-0621.fa,15,pos,39,-13,-2
6140,./sequences/prot-0600.fa,./sequences/prot-0605.fa,14,pos,40,-13,-2
6141,./sequences/prot-0602.fa,./sequences/prot-0616.fa,19,pos,41,-13,-2
6142,./sequences/prot-0605.fa,./sequences/prot-0615.fa,12,pos,42,-13,-2
6143,./sequences/prot-0609.fa,./sequences/prot-0611.fa,42,pos,43,-13,-2
6144,./sequences/prot-0614.fa,./sequences/prot-0616.fa,96,pos,44,-13,-2
6145,./sequences/prot-0659.fa,./sequences/prot-0661.fa,18,pos,45,-13,-2
6146,./sequences/prot-0735.fa,./sequences/prot-0736.fa,25,pos,46,-13,-2
6147,./sequences/prot-0776.fa,./sequences/prot-0779.fa,264,pos,47,-13,-2
6148,./sequences/prot-0829.fa,./sequences/prot-0832.fa,38,pos,48,-13,-2
6149,./sequences/prot-0860.fa,./sequences/prot-0862.fa,30,pos,49,-13,-2
6150,./sequences/prot-0018.fa,./sequences/prot-0198.fa,20,neg,50,-13,-2
6151,./sequences/prot-0035.fa,./sequences/prot-0071.fa,15,neg,51,-13,-2
6152,./sequences/prot-0056.fa,./sequences/prot-0826.fa,14,neg,52,-13,-2
6153,./sequences/prot-0075.fa,./sequences/prot-0561.fa,16,neg,53,-13,-2
6154,./sequences/prot-0093.fa,./sequences/prot-0091.fa,21,neg,54,-13,-2
6155,./sequences/prot-0110.fa,./sequences/prot-0613.fa,22,neg,55,-13,-2
6156,./sequences/prot-0131.fa,./sequences/prot-0547.fa,19,neg,56,-13,-2
6157,./sequences/prot-0148.fa,./sequences/prot-0369.fa,13,neg,57,-13,-2
6158,./sequences/prot-0166.fa,./sequences/prot-0839.fa,14,neg,58,-13,-2
6159,./sequences/prot-0186.fa,./sequences/prot-0014.fa,15,neg,59,-13,-2
6160,./sequences/prot-0206.fa,./sequences/prot-0313.fa,25,neg,60,-13,-2
6161,./sequences/prot-0228.fa,./sequences/prot-0121.fa,11,neg,61,-13,-2
6162,./sequences/prot-0244.fa,./sequences/prot-0817.fa,13,neg,62,-13,-2
6163,./sequences/prot-0262.fa,./sequences/prot-0540.fa,16,neg,63,-13,-2
6164,./sequences/prot-0286.fa,./sequences/prot-0641.fa,16,neg,64,-13,-2
6165,./sequences/prot-0305.fa,./sequences/prot-0785.fa,17,neg,65,-13,-2
6166,./sequences/prot-0326.fa,./sequences/prot-0712.fa,12,neg,66,-13,-2
6167,./sequences/prot-0346.fa,./sequences/prot-0063.fa,26,neg,67,-13,-2
6168,./sequences/prot-0363.fa,./sequences/prot-0345.fa,21,neg,68,-13,-2
6169,./sequences/prot-0380.fa,./sequences/prot-0553.fa,17,neg,69,-13,-2
6170,./sequences/prot-0397.fa,./sequences/prot-0470.fa,20,neg,70,-13,-2
6171,./sequences/prot-0414.fa,./sequences/prot-0903.fa,19,neg,71,-13,-2
6172,./sequences/prot-0431.fa,./sequences/prot-0093.fa,13,neg,72,-13,-2
6173,./sequences/prot-0446.fa,./sequences/prot-0424.fa,32,neg,73,-13,-2
6174,./sequences/prot-0469.fa,./sequences/prot-0609.fa,19,neg,74,-13,-2
6175,./sequences/prot-0486.fa,./sequences/prot-0314.fa,13,neg,75,-13,-2
6176,./sequences/prot-0503.fa,./sequences/prot-0454.fa,14,neg,76,-13,-2
6177,./sequences/prot-0520.fa,./sequences/prot-0088.fa,19,neg,77,-13,-2
6178,./sequences/prot-0536.fa,./sequences/prot-0452.fa,24,neg,78,-13,-2
6179,./sequences/prot-0552.fa,./sequences/prot-0460.fa,24,neg,79,-13,-2
6180,./sequences/prot-0571.fa,./sequences/prot-0711.fa,17,neg,80,-13,-2
6181,./sequences/prot-0595.fa,./sequences/prot-0503.fa,29,neg,81,-13,-2
6182,./sequences/prot-0616.fa,./sequences/prot-0819.fa,26,neg,82,-13,-2
6183,./sequences/prot-0631.fa,./sequences/prot-0386.fa,18,neg,83,-13,-2
6184,./sequences/prot-0648.fa,./sequences/prot-0022.fa,15,neg,84,-13,-2
6185,./sequences/prot-0665.fa,./sequences/prot-0100.fa,20,neg,85,-13,-2
6186,./sequences/prot-0682.fa,./sequences/prot-0873.fa,20,neg,86,-13,-2
6187,./sequences/prot-0699.fa,./sequences/prot-0760.fa,22,neg,87,-13,-2
6188,./sequences/prot-0716.fa,./sequences/prot-0710.fa,15,neg,88,-13,-2
6189,./sequences/prot-0734.fa,./sequences/prot-0108.fa,18,neg,89,-13,-2
6190,./sequences/prot-0750.fa,./sequences/prot-0875.fa,16,neg,90,-13,-2
6191,./sequences/prot-0772.fa,./sequences/prot-0886.fa,17,neg,91,-13,-2
6192,./sequences/prot-0791.fa,./sequences/prot-0245.fa,23,neg,92,-13,-2
6193,./sequences/prot-0805.fa,./sequences/prot-0261.fa,16,neg,93,-13,-2
6194,./sequences/prot-0821.fa,./sequences/prot-0591.fa,20,neg,94,-13,-2
6195,./sequences/prot-0843.fa,./sequences/prot-0026.fa,14,neg,95,-13,-2
6196,./sequences/prot-0860.fa,./sequences/prot-0510.fa,13,neg,96,-13,-2
6197,./sequences/prot-0878.fa,./sequences/prot-0524.fa,13,neg,97,-13,-2
6198,./sequences/prot-0900.fa,./sequences/prot-0264.fa,22,neg,98,-13,-2
6199,./sequences/prot-0915.fa,./sequences/prot-0407.fa,14,neg,99,-13,-2
6200,./sequences/prot-0004.fa,./sequences/prot-0008.fa,17,pos,0,-13,-3
6201,./sequences/prot-0031.fa,./sequences/prot-0034.fa,29,pos,1,-13,-3
6202,./sequences/prot-0047.fa,./sequences/prot-0050.fa,19,pos,2,-13,-3
6203,./sequences/prot-0065.fa,./sequences/prot-0069.fa,44,pos,3,-13,-3
6204,./sequences/prot-0077.fa,./sequences/prot-0082.fa,34,pos,4,-13,-3
6205,./sequences/prot-0098.fa,./sequences/prot-0102.fa,18,pos,5,-13,-3
6206,./sequences/prot-0124.fa,./sequences/prot-0125.fa,19,pos,6,-13,-3
6207,./sequences/prot-0166.fa,./sequences/prot-0177.fa,16,pos,7,-13,-3
6208,./sequences/prot-0170.fa,./sequences/prot-0173.fa,13,pos,8,-13,-3
6209,./sequences/prot-0175.fa,./sequences/prot-0178.fa,19,pos,9,-13,-3
6210,./sequences/prot-0187.fa,./sequences/prot-0190.fa,15,pos,10,-13,-3
6211,./sequences/prot-0240.fa,./sequences/prot-0242.fa,16,pos,11,-13,-3
6212,./sequences/prot-0271.fa,./sequences/prot-0275.fa,18,pos,12,-13,-3
6213,./sequences/prot-0298.fa,./sequences/prot-0300.fa,27,pos,13,-13,-3
6214,./sequences/prot-0326.fa,./sequences/prot-0327.fa,83,pos,14,-13,-3
6215,./sequences/prot-0354.fa,./sequences/prot-0355.fa,16,pos,15,-13,-3
6216,./sequences/prot-0357.fa,./sequences/prot-0360.fa,15,pos,16,-13,-3
6217,./sequences/prot-0361.fa,./sequences/prot-0364.fa,20,pos,17,-13,-3
6218,./sequences/prot-0369.fa,./sequences/prot-0370.fa,20,pos,18,-13,-3
6219,./sequences/prot-0380.fa,./sequences/prot-0384.fa,20,pos,19,-13,-3
6220,./sequences/prot-0384.fa,./sequences/prot-0392.fa,17,pos,20,-13,-3
6221,./sequences/prot-0410.fa,./sequences/prot-0412.fa,17,pos,21,-13,-3
6222,./sequences/prot-0459.fa,./sequences/prot-0461.fa,21,pos,22,-13,-3
6223,./sequences/prot-0465.fa,./sequences/prot-0466.fa,21,pos,23,-13,-3
6224,./sequences/prot-0484.fa,./sequences/prot-0485.fa,74,pos,24,-13,-3
6225,./sequences/prot-0507.fa,./sequences/prot-0509.fa,14,pos,25,-13,-3
6226,./sequences/prot-0533.fa,./sequences/prot-0534.fa,17,pos,26,-13,-3
6227,./sequences/prot-0570.fa,./sequences/prot-0572.fa,18,pos,27,-13,-3
6228,./sequences/prot-0580.fa,./sequences/prot-0615.fa,16,pos,28,-13,-3
6229,./sequences/prot-0582.fa,./sequences/prot-0586.fa,14,pos,29,-13,-3
6230,./sequences/prot-0583.fa,./sequences/prot-0598.fa,22,pos,30,-13,-3
6231,./sequences/prot-0584.fa,./sequences/prot-0611.fa,26,pos,31,-13,-3
6232,./sequences/prot-0586.fa,./sequences/prot-0590.fa,27,pos,32,-13,-3
6233,./sequences/prot-0587.fa,./sequences/prot-0606.fa,20,pos,33,-13,-3
6234,./sequences/prot-0589.fa,./sequences/prot-0591.fa,22,pos,34,-13,-3
6235,./sequences/prot-0590.fa,./sequences/prot-0610.fa,29,pos,35,-13,-3
6236,./sequences/prot-0592.fa,./sequences/prot-0601.fa,20,pos,36,-13,-3
6237,./sequences/prot-0594.fa,./sequences/prot-0596.fa,14,pos,37,-13,-3
6238,./sequences/prot-0595.fa,./sequences/prot-0620.fa,20,pos,38,-13,-3
6239,./sequences/prot-0597.fa,./sequences/prot-0621.fa,15,pos,39,-13,-3
6240,./sequences/prot-0600.fa,./sequences/prot-0605.fa,14,pos,40,-13,-3
6241,./sequences/prot-0602.fa,./sequences/prot-0616.fa,19,pos,41,-13,-3
6242,./sequences/prot-0605.fa,./sequences/prot-0615.fa,12,pos,42,-13,-3
6243,./sequences/prot-0609.fa,./sequences/prot-0611.fa,42,pos,43,-13,-3
6244,./sequences/prot-0614.fa,./sequences/prot-0616.fa,96,pos,44,-13,-3
6245,./sequences/prot-0659.fa,./sequences/prot-0661.fa,18,pos,45,-13,-3
6246,./sequences/prot-0735.fa,./sequences/prot-0736.fa,25,pos,46,-13,-3
6247,./sequences/prot-0776.fa,./sequences/prot-0779.fa,264,pos,47,-13,-3
6248,./sequences/prot-0829.fa,./sequences/prot-0832.fa,38,pos,48,-13,-3
6249,./sequences/prot-0860.fa,./sequences/prot-0862.fa,30,pos,49,-13,-3
6250,./sequences/prot-0018.fa,./sequences/prot-0198.fa,20,neg,50,-13,-3
6251,./sequences/prot-0035.fa,./sequences/prot-0071.fa,15,neg,51,-13,-3
6252,./sequences/prot-0056.fa,./sequences/prot-0826.fa,14,neg,52,-13,-3
6253,./sequences/prot-0075.fa,./sequences/prot-0561.fa,16,neg,53,-13,-3
6254,./sequences/prot-0093.fa,./sequences/prot-0091.fa,21,neg,54,-13,-3
6255,./sequences/prot-0110.fa,./sequences/prot-0613.fa,22,neg,55,-13,-3
6256,./sequences/prot-0131.fa,./sequences/prot-0547.fa,19,neg,56,-13,-3
6257,./sequences/prot-0148.fa,./sequences/prot-0369.fa,13,neg,57,-13,-3
6258,./sequences/prot-0166.fa,./sequences/prot-0839.fa,14,neg,58,-13,-3
6259,./sequences/prot-0186.fa,./sequences/prot-0014.fa,15,neg,59,-13,-3
6260,./sequences/prot-0206.fa,./sequences/prot-0313.fa,25,neg,60,-13,-3
6261,./sequences/prot-0228.fa,./sequences/prot-0121.fa,11,neg,61,-13,-3
6262,./sequences/prot-0244.fa,./sequences/prot-0817.fa,13,neg,62,-13,-3
6263,./sequences/prot-0262.fa,./sequences/prot-0540.fa,16,neg,63,-13,-3
6264,./sequences/prot-0286.fa,./sequences/prot-0641.fa,16,neg,64,-13,-3
6265,./sequences/prot-0305.fa,./sequences/prot-0785.fa,17,neg,65,-13,-3
6266,./sequences/prot-0326.fa,./sequences/prot-0712.fa,12,neg,66,-13,-3
6267,./sequences/prot-0346.fa,./sequences/prot-0063.fa,26,neg,67,-13,-3
6268,./sequences/prot-0363.fa,./sequences/prot-0345.fa,21,neg,68,-13,-3
6269,./sequences/prot-0380.fa,./sequences/prot-0553.fa,17,neg,69,-13,-3
6270,./sequences/prot-0397.fa,./sequences/prot-0470.fa,20,neg,70,-13,-3
6271,./sequences/prot-0414.fa,./sequences/prot-0903.fa,19,neg,71,-13,-3
6272,./sequences/prot-0431.fa,./sequences/prot-0093.fa,13,neg,72,-13,-3
6273,./sequences/prot-0446.fa,./sequences/prot-0424.fa,32,neg,73,-13,-3
6274,./sequences/prot-0469.fa,./sequences/prot-0609.fa,19,neg,74,-13,-3
6275,./sequences/prot-0486.fa,./sequences/prot-0314.fa,13,neg,75,-13,-3
6276,./sequences/prot-0503.fa,./sequences/prot-0454.fa,14,neg,76,-13,-3
6277,./sequences/prot-0520.fa,./sequences/prot-0088.fa,19,neg,77,-13,-3
6278,./sequences/prot-0536.fa,./sequences/prot-0452.fa,24,neg,78,-13,-3
6279,./sequences/prot-0552.fa,./sequences/prot-0460.fa,24,neg,79,-13,-3
6280,./sequences/prot-0571.fa,./sequences/prot-0711.fa,17,neg,80,-13,-3
6281,./sequences/prot-0595.fa,./sequences/prot-0503.fa,29,neg,81,-13,-3
6282,./sequences/prot-0616.fa,./sequences/prot-0819.fa,26,neg,82,-13,-3
6283,./sequences/prot-0631.fa,./sequences/prot-0386.fa,18,neg,83,-13,-3
6284,./sequences/prot-0648.fa,./sequences/prot-0022.fa,15,neg,84,-13,-3
6285,./sequences/prot-0665.fa,./sequences/prot-0100.fa,20,neg,85,-13,-3
6286,./sequences/prot-0682.fa,./sequences/prot-0873.fa,20,neg,86,-13,-3
6287,./sequences/prot-0699.fa,./sequences/prot-0760.fa,22,neg,87,-13,-3
6288,./sequences/prot-0716.fa,./sequences/prot-0710.fa,15,neg,88,-13,-3
6289,./sequences/prot-0734.fa,./sequences/prot-0108.fa,18,neg,89,-13,-3
6290,./sequences/prot-0750.fa,./sequences/prot-0875.fa,16,neg,90,-13,-3
6291,./sequences/prot-0772.fa,./sequences/prot-0886.fa,17,neg,91,-13,-3
6292,./sequences/prot-0791.fa,./sequences/prot-0245.fa,23,neg,92,-13,-3
6293,./sequences/prot-0805.fa,./sequences/prot-0261.fa,16,neg,93,-13,-3
6294,./sequences/prot-0821.fa,./sequences/prot-0591.fa,20,neg,94,-13,-3
6295,./sequences/prot-0843.fa,./sequences/prot-0026.fa,14,neg,95,-13,-3
6296,./sequences/prot-0860.fa,./sequences/prot-0510.fa,13,neg,96,-13,-3
6297,./sequences/prot-0878.fa,./sequences/prot-0524.fa,13,neg,97,-13,-3
6298,./sequences/prot-0900.fa,./sequences/prot-0264.fa,22,neg,98,-13,-3
6299,./sequences/prot-0915.fa,./sequences/prot-0407.fa,14,neg,99,-13,-3
6300,./sequences/prot-0004.fa,./sequences/prot-0008.fa,17,pos,0,-13,-4
6301,./sequences/prot-0031.fa,./sequences/prot-0034.fa,29,pos,1,-13,-4
6302,./sequences/prot-0047.fa,./sequences/prot-0050.fa,19,pos,2,-13,-4
6303,./sequences/prot-0065.fa,./sequences/prot-0069.fa,44,pos,3,-13,-4
6304,./sequences/prot-0077.fa,./sequences/prot-0082.fa,34,pos,4,-13,-4
6305,./sequences/prot-0098.fa,./sequences/prot-0102.fa,18,pos,5,-13,-4
6306,./sequences/prot-0124.fa,./sequences/prot-0125.fa,19,pos,6,-13,-4
6307,./sequences/prot-0166.fa,./sequences/prot-0177.fa,16,pos,7,-13,-4
6308,./sequences/prot-0170.fa,./sequences/prot-0173.fa,13,pos,8,-13,-4
6309,./sequences/prot-0175.fa,./sequences/prot-0178.fa,19,pos,9,-13,-4
6310,./sequences/prot-0187.fa,./sequences/prot-0190.fa,15,pos,10,-13,-4
6311,./sequences/prot-0240.fa,./sequences/prot-0242.fa,16,pos,11,-13,-4
6312,./sequences/prot-0271.fa,./sequences/prot-0275.fa,18,pos,12,-13,-4
6313,./sequences/prot-0298.fa,./sequences/prot-0300.fa,27,pos,13,-13,-4
6314,./sequences/prot-0326.fa,./sequences/prot-0327.fa,83,pos,14,-13,-4
6315,./sequences/prot-0354.fa,./sequences/prot-0355.fa,16,pos,15,-13,-4
6316,./sequences/prot-0357.fa,./sequences/prot-0360.fa,15,pos,16,-13,-4
6317,./sequences/prot-0361.fa,./sequences/prot-0364.fa,20,pos,17,-13,-4
6318,./sequences/prot-0369.fa,./sequences/prot-0370.fa,20,pos,18,-13,-4
6319,./sequences/prot-0380.fa,./sequences/prot-0384.fa,20,pos,19,-13,-4
6320,./sequences/prot-0384.fa,./sequences/prot-0392.fa,17,pos,20,-13,-4
6321,./sequences/prot-0410.fa,./sequences/prot-0412.fa,17,pos,21,-13,-4
6322,./sequences/prot-0459.fa,./sequences/prot-0461.fa,21,pos,22,-13,-4
6323,./sequences/prot-0465.fa,./sequences/prot-0466.fa,21,pos,23,-13,-4
6324,./sequences/prot-0484.fa,./sequences/prot-0485.fa,74,pos,24,-13,-4
6325,./sequences/prot-0507.fa,./sequences/prot-0509.fa,14,pos,25,-13,-4
